time,mode,consensus_std,mean_dist_to_victim
4.8500000000000005,search,0.002688489913248455,1.957377861724788
4.9,search,0.002494665623991257,1.9687598028737083
4.95,search,0.0023160495722659926,1.9797578462347396
5.0,search,0.0021327587154688758,1.9907646140741235
5.050000000000001,search,0.0019662377026384526,2.0013692655395086
5.1000000000000005,search,0.0018141758629081188,2.0126891377622553
5.15,search,0.0016748650205353265,2.0240943575280808
5.2,search,0.0015469608962742378,2.028992115715132
5.25,search,0.0014293492996636816,2.03312492412941
5.300000000000001,search,0.0013169164135089003,2.0347264815673216
5.3500000000000005,search,0.0012139068589534857,2.0322608135847826
5.4,search,0.0011193163213004717,2.029693315152035
5.45,search,0.0010323395626982439,2.027119922340086
5.5,search,0.0009441223826855562,2.024881521405336
5.550000000000001,search,0.0008638297629175784,2.0238090254236423
5.6000000000000005,search,0.0007826946176786907,2.0233737359027892
5.65,search,0.0007099475080079432,2.0239557258840675
5.7,search,0.0006398492183768678,2.026207881488456
5.75,search,0.0005772118403722348,2.0277944262881586
5.800000000000001,search,0.0005210210381318809,2.027131406173642
5.8500000000000005,search,0.00047049793684209414,2.027862643312779
5.9,search,0.00042370055093055405,2.0286412595689227
5.95,search,0.00038173526670526813,2.0295085496403833
6.0,search,0.00034403759963789874,2.0307993241163262
6.050000000000001,search,0.00031165015285027146,2.031691755431321
6.1000000000000005,search,0.0002811312382553322,2.03067690484408
6.15,search,0.0002536191083717411,2.025967944319116
6.2,search,0.0002288176581687583,2.021813818718303
6.25,search,0.0002064579314805236,2.018446009123962
6.300000000000001,search,0.00018629712896237068,2.0145733507697527
6.3500000000000005,search,0.00016811666416422823,2.011057425622615
6.4,search,0.00015152911539981166,2.004846654664717
6.45,search,0.00013659615246051698,1.9939341638878085
6.5,search,0.00012276771451950175,1.9838932787422117
6.550000000000001,search,0.00011037525251930179,1.9724881534083425
6.6000000000000005,search,9.987774192607574e-05,1.9588007120624449
6.65,search,8.983808716595535e-05,1.9456084730658927
6.7,search,8.080583562737883e-05,1.9326685917579882
6.75,search,7.268147004141808e-05,1.91988665523791
6.800000000000001,search,6.537436051400018e-05,1.907202375475381
6.8500000000000005,search,5.880249306968448e-05,1.8950969115336895
6.9,search,5.287566398437204e-05,1.8791096959215985
6.95,search,4.7547983563537186e-05,1.8639379840834174
7.0,search,4.2774021368677296e-05,1.8499225458261137
7.050000000000001,search,3.8465892528764314e-05,1.836547394073945
7.1000000000000005,search,3.459208157001115e-05,1.8239988724847378
7.15,search,3.108198370479221e-05,1.812085627969734
7.2,search,2.7930424392237134e-05,1.8012325634346107
7.25,search,2.509572340440887e-05,1.7920178939434555
7.300000000000001,search,2.255064429017003e-05,1.7829229072105928
7.3500000000000005,search,2.0264187073323532e-05,1.774211673342838
7.4,search,1.821028164768854e-05,1.7654700927794897
7.45,search,1.6365278829461134e-05,1.7570074871431138
7.5,search,1.46635896953136e-05,1.7489720780536446
7.550000000000001,aggregate,8.836426781825429e-06,1.7411408399011916
7.6000000000000005,aggregate,7.658983587289973e-06,1.7273190382268804
7.65,aggregate,6.627387635312413e-06,1.7136785305903346
7.7,aggregate,5.7294397753196615e-06,1.6999578459994382
7.75,aggregate,4.950674218185179e-06,1.6855504665793246
7.800000000000001,aggregate,4.2766113609312504e-06,1.6695054485880958
7.8500000000000005,aggregate,3.693794676849425e-06,1.6519887720500772
7.9,aggregate,3.190157946930679e-06,1.6340524034380102
7.95,aggregate,2.7605543825299692e-06,1.6149570662062933
8.0,aggregate,2.3898536993553507e-06,1.5948061730138066
8.05,aggregate,2.0653778133941795e-06,1.5737416587631103
8.1,aggregate,1.7849460996110888e-06,1.5517150515870042
8.15,aggregate,1.5446423496607636e-06,1.5318543324735943
8.200000000000001,aggregate,1.334857808898504e-06,1.514431929963784
8.25,aggregate,1.1607207758961893e-06,1.4965085552484136
8.3,aggregate,1.0091920556648356e-06,1.4727296411136728
8.35,aggregate,3.247613941619404e-07,1.4495295519758906
8.4,aggregate,2.665171226515153e-07,1.429722551834846
8.450000000000001,aggregate,2.1850238862256047e-07,1.4106474032463276
8.5,aggregate,1.7881287721915956e-07,1.3928404381434296
8.55,aggregate,1.4625106352198193e-07,1.3742536139133774
8.6,aggregate,1.195800149996718e-07,1.3549318978242446
8.65,aggregate,9.775497237511108e-08,1.3317958915268482
8.700000000000001,aggregate,8.006217194197604e-08,1.305171933789704
8.75,aggregate,6.55497037358779e-08,1.2780963232956126
8.8,aggregate,5.3949791135043065e-08,1.2505840607849805
8.85,aggregate,4.441463070323937e-08,1.223743179773141
8.9,aggregate,3.657581905379953e-08,1.198481149111177
8.950000000000001,aggregate,3.009094872562531e-08,1.1730277641835776
9.0,aggregate,2.504399665771865e-08,1.1481472835370166
9.05,aggregate,2.0830307269386842e-08,1.1249168443848774
9.1,aggregate,1.7285633620925478e-08,1.1025136342702737
9.15,aggregate,1.4345340547807855e-08,1.0827770396980854
9.200000000000001,aggregate,1.1905248236960891e-08,1.0647247333923617
9.25,aggregate,9.880232546198829e-09,1.0462097690829248
9.3,aggregate,8.19967222073496e-09,1.0288446654216525
9.35,aggregate,6.804969056407402e-09,1.0111828852790838
9.4,aggregate,5.647496764539668e-09,0.9944297391066198
9.450000000000001,aggregate,4.68690265780564e-09,0.9772574158578753
9.5,aggregate,3.889698409133198e-09,0.9613285255889826
9.55,aggregate,3.1992893756205855e-09,0.9468442662347154
9.600000000000001,aggregate,2.6303815850125253e-09,0.9322177175811555
9.65,aggregate,3.97258600977633e-11,0.9178396213651242
9.700000000000001,aggregate,1.719585992459683e-11,0.9042649843544752
9.75,aggregate,7.460835472864933e-12,0.8926090807035367
9.8,aggregate,3.2487562342528418e-12,0.8812970950142083
9.850000000000001,aggregate,1.0480782402760029e-12,0.8661683589272812
9.9,aggregate,4.401470744879575e-13,0.84952648120462
9.950000000000001,aggregate,1.849875090116982e-13,0.8327303490339868
10.0,aggregate,7.776584101364853e-14,0.8155594329502585
10.05,aggregate,3.270539400087816e-14,0.7982449133297304
10.100000000000001,aggregate,1.3842482215202003e-14,0.7808972532195619
10.15,aggregate,5.859061107282267e-15,0.7634975982632497
10.200000000000001,aggregate,2.548520116914847e-15,0.7460068612251946
10.25,aggregate,1.3371928501532453e-15,0.7283560473321243
10.3,aggregate,8.881784197001251e-16,0.7105057714662634
10.350000000000001,aggregate,8.188600426433446e-16,0.6925571131667099
10.4,aggregate,3.243169037060329e-16,0.6775970830137659
10.450000000000001,aggregate,3.243169037060329e-16,0.6642461428267129
10.5,aggregate,3.243169037060329e-16,0.6519374974240749
10.55,aggregate,3.243169037060329e-16,0.6403487263680671
10.600000000000001,aggregate,3.243169037060329e-16,0.6292631201889555
10.65,aggregate,3.243169037060329e-16,0.6202314496411488
10.700000000000001,aggregate,3.243169037060329e-16,0.6121888558189521
10.75,aggregate,3.243169037060329e-16,0.6039945051679593
10.8,aggregate,2.293266818639604e-16,0.5955244380878234
10.850000000000001,aggregate,2.293266818639604e-16,0.5865876826776403
10.9,aggregate,2.293266818639604e-16,0.5783557656161089
10.950000000000001,aggregate,2.293266818639604e-16,0.5696233991491743
11.0,aggregate,2.293266818639604e-16,0.5607800107251855
11.05,aggregate,2.293266818639604e-16,0.551708415445174
11.100000000000001,aggregate,2.293266818639604e-16,0.5420800580980806
11.15,aggregate,2.293266818639604e-16,0.5322811832527845
11.200000000000001,aggregate,2.293266818639604e-16,0.5240638712056899
11.25,aggregate,2.293266818639604e-16,0.5173691486337533
11.3,aggregate,2.293266818639604e-16,0.510624706846793
11.350000000000001,aggregate,2.293266818639604e-16,0.503883356826702
11.4,aggregate,2.293266818639604e-16,0.4971898029090753
11.450000000000001,aggregate,2.293266818639604e-16,0.4909045228650364
11.5,aggregate,2.293266818639604e-16,0.4841982472628133
11.55,aggregate,2.293266818639604e-16,0.4774917268766359
11.600000000000001,aggregate,2.293266818639604e-16,0.4708275785082664
11.65,aggregate,2.293266818639604e-16,0.4642209549727275
11.700000000000001,aggregate,2.293266818639604e-16,0.45991040761995133
11.75,aggregate,2.293266818639604e-16,0.4565564483840711
11.8,aggregate,0.0,0.45322328819580887
11.850000000000001,aggregate,0.0,0.44989010050007927
11.9,aggregate,0.0,0.4465568901627967
11.950000000000001,aggregate,0.0,0.4432235797820817
12.0,aggregate,0.0,0.43989029179286526
12.05,aggregate,0.0,0.4365574783020946
12.100000000000001,aggregate,0.0,0.4332259780170798
12.15,aggregate,0.0,0.4298970279401182
12.200000000000001,aggregate,0.0,0.4265722435685928
12.25,aggregate,0.0,0.42412650726119333
12.3,aggregate,0.0,0.4209687129525196
12.350000000000001,aggregate,0.0,0.4175112550375418
12.4,aggregate,0.0,0.4140485896772604
12.450000000000001,aggregate,0.0,0.4106086384499047
12.5,aggregate,0.0,0.40720035569322055
12.55,aggregate,0.0,0.40383042325782637
12.600000000000001,aggregate,0.0,0.40050517217529596
12.65,aggregate,0.0,0.4000041328065802
12.700000000000001,aggregate,0.0,0.40000000000000013
12.75,aggregate,0.0,0.4000000000000001
12.8,aggregate,0.0,0.40000000000000013
12.850000000000001,aggregate,0.0,0.4
12.9,aggregate,0.0,0.4
12.950000000000001,aggregate,0.0,0.40000000000000013
13.0,aggregate,0.0,0.4000000000000002
13.05,aggregate,0.0,0.40000000000000013
13.100000000000001,aggregate,0.0,0.40000000000000024
13.15,aggregate,0.0,0.4
13.200000000000001,aggregate,0.0,0.4
13.25,aggregate,0.0,0.40000000000000013
13.3,aggregate,0.0,0.4000000000000001
13.350000000000001,aggregate,0.0,0.399998078197603
13.4,aggregate,0.0,0.3994944092645666
13.450000000000001,aggregate,0.0,0.3993841289169545
13.5,aggregate,0.0,0.39902946520805377
13.55,aggregate,0.0,0.3988646645076346
13.600000000000001,aggregate,0.0,0.39858861753359526
13.65,aggregate,0.0,0.39837642439370413
13.700000000000001,aggregate,0.0,0.39834755145857237
13.75,aggregate,0.0,0.39835722073561103
13.8,aggregate,0.0,0.3986270956532911
13.850000000000001,aggregate,0.0,0.39956352366212733
13.9,aggregate,0.0,0.39953468230867956
13.950000000000001,aggregate,0.0,0.39947021923925397
14.0,aggregate,0.0,0.39942262342296986
14.05,aggregate,0.0,0.399398766931613
14.100000000000001,aggregate,0.0,0.3994644116961056
14.15,aggregate,0.0,0.39952705811302613
14.200000000000001,aggregate,0.0,0.3995793133644092
14.25,aggregate,0.0,0.39961679536695555
14.3,aggregate,0.0,0.39963603705931966
14.350000000000001,aggregate,0.0,0.3996753252882553
14.4,aggregate,0.0,0.39971135122083434
14.450000000000001,aggregate,0.0,0.399732096042129
14.5,aggregate,0.0,0.39974090254465167
14.55,aggregate,0.0,0.39974070692755903
14.600000000000001,aggregate,0.0,0.39973394465066286
14.65,aggregate,0.0,0.39972256862597033
14.700000000000001,aggregate,0.0,0.3997081167836447
14.75,aggregate,0.0,0.39993085154024516
14.8,aggregate,0.0,0.39987818632124467
14.850000000000001,aggregate,0.0,0.3997580046232076
14.9,aggregate,0.0,0.3996415196367341
14.950000000000001,aggregate,0.0,0.39962407032615055
15.0,aggregate,0.0,0.3996093942734272
15.05,aggregate,0.0,0.3995964790263585
15.100000000000001,aggregate,0.0,0.3997717915452392
15.15,aggregate,0.0,0.39980173137874025
15.200000000000001,aggregate,0.0,0.39974946283326623
15.25,aggregate,0.0,0.399828661669949
15.3,aggregate,0.0,0.3997569348500191
15.350000000000001,aggregate,0.0,0.3996573094102546
15.4,aggregate,0.0,0.3997461229917355
15.450000000000001,aggregate,0.0,0.39992878280199656
15.5,aggregate,0.0,0.3998407096036768
15.55,aggregate,0.0,0.3997426508290602
15.600000000000001,aggregate,0.0,0.39991512583857
15.65,aggregate,0.0,0.4001285713301171
15.700000000000001,aggregate,0.0,0.4000896280280185
15.75,aggregate,0.0,0.4000352288241035
15.8,aggregate,0.0,0.39998749505904446
15.850000000000001,aggregate,0.0,0.39994840322356146
15.9,aggregate,0.0,0.3999179830716841
15.950000000000001,aggregate,0.0,0.3998957198820186
16.0,aggregate,0.0,0.3998807961398642
16.05,aggregate,0.0,0.39992002227466567
16.1,aggregate,0.0,0.3999604279751613
16.150000000000002,aggregate,0.0,0.4001296856286048
16.2,aggregate,0.0,0.40036002194480014
16.25,aggregate,0.0,0.40026259639760714
16.3,aggregate,0.0,0.4001479464399343
16.35,aggregate,0.0,0.4000405399029031
16.400000000000002,aggregate,0.0,0.4000000000000001
16.45,aggregate,0.0,0.40000000000000013
16.5,aggregate,0.0,0.4000390456715909
16.55,aggregate,0.0,0.40006114345631727
16.6,aggregate,0.0,0.4000259239601168
16.650000000000002,aggregate,0.0,0.39999999999999997
16.7,aggregate,0.0,0.40013479722293166
16.75,aggregate,0.0,0.4002540405175892
16.8,aggregate,0.0,0.4001579421132123
16.85,aggregate,0.0,0.40005349194904744
16.900000000000002,aggregate,0.0,0.40025397653878314
16.95,aggregate,0.0,0.40050458378682546
17.0,aggregate,0.0,0.40043540113000364
17.05,aggregate,0.0,0.4003505348207831
17.1,aggregate,0.0,0.4002715168842909
17.150000000000002,aggregate,0.0,0.40021025013285194
17.2,aggregate,0.0,0.4005238185757756
17.25,aggregate,0.0,0.4006724235978994
17.3,aggregate,0.0,0.40055768703100264
17.35,aggregate,0.0,0.40035700098443244
17.400000000000002,aggregate,0.0,0.4001383382365603
17.45,aggregate,0.0,0.4
17.5,aggregate,0.0,0.4000000000000002
17.55,aggregate,0.0,0.4002499702912774
17.6,aggregate,0.0,0.4001992561243199
17.650000000000002,aggregate,0.0,0.40009345141309444
17.7,aggregate,0.0,0.4000000000000002
17.75,aggregate,0.0,0.40000000000000013
17.8,aggregate,0.0,0.4
17.85,aggregate,0.0,0.40030805786506485
17.900000000000002,aggregate,0.0,0.40030542749146003
17.95,aggregate,0.0,0.40019518803106036
18.0,aggregate,0.0,0.4000849413074793
18.05,aggregate,0.0,0.4
18.1,aggregate,0.0,0.39999999999999997
18.150000000000002,aggregate,0.0,0.4003052414556585
18.2,aggregate,0.0,0.40031079456883073
18.25,aggregate,0.0,0.40019994250305485
18.3,aggregate,0.0,0.400088214925254
18.35,aggregate,0.0,0.4
18.400000000000002,aggregate,0.0,0.4000000000000001
18.45,aggregate,0.0,0.40000000000000024
18.5,aggregate,0.0,0.40061066918278776
18.55,aggregate,0.0,0.40070747166737514
18.6,aggregate,0.0,0.40090164948010104
18.650000000000002,aggregate,0.0,0.4009221862928335
18.7,aggregate,0.0,0.4007598133725753
18.75,aggregate,0.0,0.4005320355450145
18.8,aggregate,0.0,0.4003035000602832
18.85,aggregate,0.0,0.4001796869263792
18.900000000000002,aggregate,0.0,0.40017448939258765
18.95,aggregate,0.0,0.40039737789013974
19.0,aggregate,0.0,0.4002528354088417
19.05,aggregate,0.0,0.40013665993203645
19.1,aggregate,0.0,0.40002967235183834
19.150000000000002,aggregate,0.0,0.4
19.200000000000003,aggregate,0.0,0.40000000000000013
19.25,aggregate,0.0,0.40000000000000013
19.3,aggregate,0.0,0.4
19.35,aggregate,0.0,0.39999999999999997
19.400000000000002,aggregate,0.0,0.4
19.450000000000003,aggregate,0.0,0.4
19.5,aggregate,0.0,0.40022431870151104
19.55,aggregate,0.0,0.4003986919522369
19.6,aggregate,0.0,0.40030240703564207
19.650000000000002,aggregate,0.0,0.4001436652625256
19.700000000000003,aggregate,0.0,0.3994200989845274
19.75,aggregate,0.0,0.3988396537208739
19.8,aggregate,0.0,0.3984601604478349
19.85,aggregate,0.0,0.3982095224597046
19.900000000000002,aggregate,0.0,0.3980425716858622
19.950000000000003,aggregate,0.0,0.3979472559668624
20.0,aggregate,0.0,0.3982115557383804
20.05,aggregate,0.0,0.39845155626746814
20.1,aggregate,0.0,0.3985089842525413
20.150000000000002,aggregate,0.0,0.39864989761473846
20.200000000000003,aggregate,0.0,0.3988929949734529
20.25,aggregate,0.0,0.39922464038700306
20.3,aggregate,0.0,0.3995898060146977
20.35,aggregate,0.0,0.400585452268923
20.400000000000002,aggregate,0.0,0.4008507851427068
20.450000000000003,aggregate,0.0,0.4006555038379628
20.5,aggregate,0.0,0.40037811964716813
20.55,aggregate,0.0,0.4001611280590819
20.6,aggregate,0.0,0.4000344553829532
20.650000000000002,aggregate,0.0,0.40000000000000024
20.700000000000003,aggregate,0.0,0.40000000000000013
20.75,aggregate,0.0,0.4
20.8,aggregate,0.0,0.4
20.85,aggregate,0.0,0.4000000000000002
20.900000000000002,aggregate,0.0,0.40011504676607423
20.950000000000003,aggregate,0.0,0.40032770495954684
21.0,aggregate,0.0,0.4002303312452034
21.05,aggregate,0.0,0.4001172891642493
21.1,aggregate,0.0,0.40001199609383115
21.150000000000002,aggregate,0.0,0.4
21.200000000000003,aggregate,0.0,0.40000000000000013
21.25,aggregate,0.0,0.4000635814574595
21.3,aggregate,0.0,0.4000782448268406
21.35,aggregate,0.0,0.4000504810371719
21.400000000000002,aggregate,0.0,0.40002451503173986
21.450000000000003,aggregate,0.0,0.4000020988399331
21.5,aggregate,0.0,0.4000000000000001
21.55,aggregate,0.0,0.4006315278719124
21.6,aggregate,0.0,0.4009812399182401
21.650000000000002,aggregate,0.0,0.4009410220096758
21.700000000000003,aggregate,0.0,0.4010263077117631
21.75,aggregate,0.0,0.4007827777616424
21.8,aggregate,0.0,0.4004586191881219
21.85,aggregate,0.0,0.4002367309252714
21.900000000000002,aggregate,0.0,0.40012867357769744
21.950000000000003,aggregate,0.0,0.40007606637180476
22.0,aggregate,0.0,0.4001044386871419
22.05,aggregate,0.0,0.4002914473953473
22.1,aggregate,0.0,0.40020843723415706
22.150000000000002,aggregate,0.0,0.400085444146953
22.200000000000003,aggregate,0.0,0.4000109314904441
22.25,aggregate,0.0,0.40000000000000013
22.3,aggregate,0.0,0.4002342000583555
22.35,aggregate,0.0,0.40020058955761917
22.400000000000002,aggregate,0.0,0.400095271808526
22.450000000000003,aggregate,0.0,0.40000000000000024
22.5,aggregate,0.0,0.40000000000000013
22.55,aggregate,0.0,0.40000000000000013
22.6,aggregate,0.0,0.40018337334647175
22.650000000000002,aggregate,0.0,0.40028559972290706
22.700000000000003,aggregate,0.0,0.40022077782181503
22.75,aggregate,0.0,0.40015340348309286
22.8,aggregate,0.0,0.4000963480738862
22.85,aggregate,0.0,0.4000493172885681
22.900000000000002,aggregate,0.0,0.4000106112899796
22.950000000000003,aggregate,0.0,0.4000000000000001
23.0,aggregate,0.0,0.4
23.05,aggregate,0.0,0.4001110792377975
23.1,aggregate,0.0,0.40098284459549655
23.150000000000002,aggregate,0.0,0.40095530557325276
23.200000000000003,aggregate,0.0,0.4007365988732862
23.25,aggregate,0.0,0.4004335029348404
23.3,aggregate,0.0,0.4002479999836474
23.35,aggregate,0.0,0.40015375633641725
23.400000000000002,aggregate,0.0,0.4000947741666157
23.450000000000003,aggregate,0.0,0.4000473875200603
23.5,aggregate,0.0,0.40028004247859933
23.55,aggregate,0.0,0.40053084099810843
23.6,aggregate,0.0,0.4005311829731376
23.650000000000002,aggregate,0.0,0.4004883236922521
23.700000000000003,aggregate,0.0,0.4004873236758445
23.75,aggregate,0.0,0.40028857473913515
23.8,aggregate,0.0,0.4001230904573468
23.85,aggregate,0.0,0.39993424492069823
23.900000000000002,aggregate,0.0,0.39933155568248696
23.950000000000003,aggregate,0.0,0.3989899867933286
24.0,aggregate,0.0,0.39880748916998293
24.05,aggregate,0.0,0.3988789601237904
24.1,aggregate,0.0,0.3991789762885463
24.150000000000002,aggregate,0.0,0.3992530542833435
24.200000000000003,aggregate,0.0,0.39938919785112204
24.25,aggregate,0.0,0.3995870280133166
24.3,aggregate,0.0,0.3998121388694676
24.35,aggregate,0.0,0.4000276296334165
24.400000000000002,aggregate,0.0,0.40000679361634983
24.450000000000003,aggregate,0.0,0.4
24.5,aggregate,0.0,0.40012588386786757
24.55,aggregate,0.0,0.40024328846668855
24.6,aggregate,0.0,0.4006765161375558
24.650000000000002,aggregate,0.0,0.4007466599794585
24.700000000000003,aggregate,0.0,0.4006699361509527
24.75,aggregate,0.0,0.4004953008767771
24.8,aggregate,0.0,0.40030231201030375
24.85,aggregate,0.0,0.39995530424190645
24.900000000000002,aggregate,0.0,0.39967262245599294
24.950000000000003,aggregate,0.0,0.39954222607953066
25.0,aggregate,0.0,0.39951538481415244
25.05,aggregate,0.0,0.4001141863721712
25.1,aggregate,0.0,0.4006846552772022
25.150000000000002,aggregate,0.0,0.40064396033125504
25.200000000000003,aggregate,0.0,0.40047963439508305
25.25,aggregate,0.0,0.4002382297074237
25.3,aggregate,0.0,0.400111243064344
25.35,aggregate,0.0,0.4000477412058616
25.400000000000002,aggregate,0.0,0.4
25.450000000000003,aggregate,0.0,0.4
25.5,aggregate,0.0,0.39999999999999986
25.55,aggregate,0.0,0.40000000000000013
25.6,aggregate,0.0,0.40021512340437
25.650000000000002,aggregate,0.0,0.4004258753691225
25.700000000000003,aggregate,0.0,0.400347803208928
25.75,aggregate,0.0,0.4002593276743243
25.8,aggregate,0.0,0.4001812198147442
25.85,aggregate,0.0,0.4002264770190991
25.900000000000002,aggregate,0.0,0.40033080704437674
25.950000000000003,aggregate,0.0,0.4003451699695543
26.0,aggregate,0.0,0.40040478975311977
26.05,aggregate,0.0,0.40023874414526284
26.1,aggregate,0.0,0.40012616538637275
26.150000000000002,aggregate,0.0,0.40045014118081906
26.200000000000003,aggregate,0.0,0.40055637017698137
26.25,aggregate,0.0,0.40052539986251146
26.3,aggregate,0.0,0.4003859522342773
26.35,aggregate,0.0,0.40023776515437687
26.400000000000002,aggregate,0.0,0.4001477054810652
26.450000000000003,aggregate,0.0,0.4003190153463372
26.5,aggregate,0.0,0.4002953873851408
26.55,aggregate,0.0,0.4001511662427936
26.6,aggregate,0.0,0.40020616089817823
26.650000000000002,aggregate,0.0,0.4004625897655495
26.700000000000003,aggregate,0.0,0.40062411291169153
26.75,aggregate,0.0,0.40050904593331577
26.8,aggregate,0.0,0.40030576442142024
26.85,aggregate,0.0,0.4001308300571977
26.900000000000002,aggregate,0.0,0.40006627656731825
26.950000000000003,aggregate,0.0,0.40001464410343757
27.0,aggregate,0.0,0.40000000000000024
27.05,aggregate,0.0,0.4000000000000001
27.1,aggregate,0.0,0.39999999999999986
27.150000000000002,aggregate,0.0,0.4003992631259085
27.200000000000003,aggregate,0.0,0.40042813510123937
27.25,aggregate,0.0,0.400386042519007
27.3,aggregate,0.0,0.4005376880382013
27.35,aggregate,0.0,0.40036676761455775
27.400000000000002,aggregate,0.0,0.4001893402460496
27.450000000000003,aggregate,0.0,0.4000475836861582
27.5,aggregate,0.0,0.40000266085669767
27.55,aggregate,0.0,0.40000000000000024
27.6,aggregate,0.0,0.40000000000000024
27.650000000000002,aggregate,0.0,0.40029241571448076
27.700000000000003,aggregate,0.0,0.40062780218939326
27.75,aggregate,0.0,0.4006328048408226
27.8,aggregate,0.0,0.40051127837766093
